Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_results_int,Married_int,Gender_int,Voting_Time_int,Financial_agenda_matters_int,Most_Important_Issue_int,Age_group_int,Will_vote_only_large_party_int,Main_transportation_int,Occupation_int,Avg_environmental_importance_isNull,Avg_education_importance_isNull,Yearly_ExpensesK_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Num_of_kids_born_last_10_years_isNull,%Time_invested_in_work_isNull,Weighted_education_rank_isNull,Avg_monthly_expense_on_pets_or_plants_isNull,%_satisfaction_financial_policy_isNull,Political_interest_Total_Score_isNull,Avg_size_per_room_isNull,Avg_government_satisfaction_isNull,Occupation_Satisfaction_isNull,Avg_monthly_expense_when_under_age_21_isNull,Financial_balance_score_(0-1)_isNull,Avg_monthly_household_cost_isNull,Yearly_IncomeK_isNull,%Of_Household_Income_isNull,Number_of_valued_Kneset_members_isNull,AVG_lottary_expanses_isNull,Overall_happiness_score_isNull,Phone_minutes_10_years_isNull,Avg_Residancy_Altitude_isNull,Avg_monthly_income_all_years_isNull,Avg_Satisfaction_with_previous_vote_isNull,Last_school_grades_isNull,Number_of_differnt_parties_voted_for_isNull
Reds,0.111111111111,-1.06785381117,-0.877422142498,0.285438614809,0.171361973333,0.160279921115,0.18940509315,0.377516040191,0.125703086055,0.0441731452785,0.31542102383,0.33719102729,0.43629674197,-0.205733907573,0.131120928655,-0.181093832402,0.246771179063,-0.11544863778,0.134504325924,0.73895795585,0.000433634229943,0.571428571429,-1.60906536526,-0.225206297335,0.272727272727,-0.204780927674,0.1,0,1,1,1,1,0.857142857143,0.5,-1.77909083127,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Purples,0.111111111111,-0.695123824882,-0.495060926488,0.336101887289,0.57094511905,0.332337460054,0.625558136224,0.547656909862,0.332148022836,0.562750293526,0.0378812455331,0.584083440491,0.327343929526,-0.47793399014,0.470574926911,-0.138984648664,0.311874763404,-0.365477047693,0.141043714681,0.550439026207,0.00814524678946,0.428571428571,-1.60906536526,-0.0758079151917,0.454545454545,0.475148615808,0.0,0,1,0,1,0,0.285714285714,0.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.222222222222,0.492099481987,0.83954834668,0.497475053127,0.908165979142,0.922357432824,0.772404847023,0.302582421694,0.937320927234,0.612524358361,0.617415671837,0.966709529933,0.0347931411275,0.473370826973,0.933736836978,0.604884888889,0.372741157553,0.473604908998,0.023996696482,0.847818793842,0.0969595805013,0.857142857143,0.000804935150205,0.467001219732,0.272727272727,0.0313828174545,0.2,0,0,1,0,1,0.142857142857,0.5,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.0,0.362087248777,0.168573023889,0.479803158085,-0.344936478122,0.837682958639,0.219149980423,0.860412524404,0.738085078574,0.562820675922,0.056343216565,0.250035719388,0.163229058205,-0.152666277908,-0.3521628873,-0.203981238352,0.173924489671,-0.0677027281471,0.191485495792,0.8603913899,0.0824650499515,1.0,2.41561038576,-0.155376592029,0.727272727273,-0.0192744836179,0.0,0,1,1,0,0,0.0,1.0,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.444444444444,2.39901556117,-0.91074246408,0.756672360747,-2.98240871746,0.418867849276,0.611654991155,0.03883057675,0.534675529287,0.25123899488,0.82445860539,0.51907415345,0.366240457737,-0.553973140965,-2.921575975,-1.2988905372,9.32182320586e-05,-0.436937062887,0.62138552077,0.0442797455326,0.444308787806,0.857142857143,0.000804935150205,-1.04065572072,0.636363636364,-0.693423099498,0.0,1,1,0,1,1,0.142857142857,0.0,1.84615793341,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.555555555556,-0.678660519992,-0.650242255968,0.338339659758,-0.683787059145,0.984609350278,0.0652889508669,0.759063086252,0.214782121377,0.227267769238,0.641714118899,0.847978282612,0.0655238279102,0.665066527175,-0.552220017256,0.826426302491,0.133022716307,0.632022853123,0.307935468672,0.919063077082,0.00870815495044,0.571428571429,-0.804130215055,1.17347436938,0.454545454545,1.6335045914,0.0,0,1,0,1,1,1.0,0.5,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,1.0,0.297331514815,0.525571824676,0.47100124379,0.655417997218,0.384142278076,0.271244969792,0.362751389349,0.840787182882,0.225263246457,0.801138060098,0.677239605658,0.117976703402,0.0435566218742,0.628962293812,0.144815763317,0.32661263204,0.10618951882,0.0706292677227,0.933005013611,0.0756832543464,0.428571428571,0.805740085355,0.0335432920647,0.0909090909091,-0.157244200233,0.0,0,1,1,1,1,0.285714285714,0.0,0.0335335510733,0.666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.222222222222,-0.107205326436,-0.28579954736,0.416014628894,-0.705930387378,0.875697608074,0.586621295146,0.120877243602,0.218791263151,0.0406620189013,0.758712358864,0.227032433205,0.791951544154,-0.652827748167,-0.77045032934,-0.926714377108,0.130540420183,-0.530957257035,0.306208382148,0.750328660792,0.0399028280759,0.428571428571,0.805740085355,-0.968328725305,0.409090909091,-0.89928181535,0.0,0,1,1,0,0,0.285714285714,0.0,0.0335335510733,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Browns,0.888888888889,-0.695085515956,-0.638483919007,0.336107094424,-0.51419944985,0.787611759685,0.44900571082,0.180551055074,0.890398110546,0.176631264017,0.432690156169,0.464780682955,0.0640107698027,-0.140990563766,-0.511458387631,-0.375364910395,0.152808871473,-0.0572398003416,0.232927845698,0.907807276861,0.00814653480682,1.0,-0.804130215055,-0.415007159826,0.363636363636,-0.568043966146,0.1,0,1,0,0,1,0.0,0.5,0.0335335510733,0.666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.111111111111,-0.851575895874,-0.807244487318,0.314836160907,-1.18555262406,0.603387723227,0.338123134491,0.675025000798,0.497332769979,0.607233841123,0.595260274949,0.0512930418631,0.524035608425,0.492893564299,-1.05537370227,0.385947039469,0.0825114211451,0.489884870988,0.324374664563,0.232151963223,0.00373442567082,0.857142857143,0.805740085355,0.665812764686,0.636363636364,0.918696399514,0.1,0,1,1,1,1,0.142857142857,0.5,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.0,3.18033092794,-0.12590706913,0.862872545266,-2.33823126892,0.954575694357,0.335042827711,0.025354094597,0.375508176966,0.740437016615,0.89018317898,0.0872981854551,0.89767454442,-2.1040127453,-2.54057717038,-2.64062871988,0.0119384541923,-2.10137936838,0.636007114512,0.593405576959,0.659494127798,0.714285714286,-0.804130215055,-2.49112949926,0.636363636364,-1.48613806462,0.0,1,1,1,0,0,0.571428571429,0.5,1.84615793341,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greys,0.333333333333,-0.503815144887,-0.354516074243,0.362105493489,0.302485975462,0.912042035417,0.588554461964,0.847559699785,0.098217364197,0.437866392956,0.0886673292906,0.490784397771,0.0874739477697,0.177057298505,0.313143670277,-0.071583135459,0.26729584753,0.222216708888,0.180561544685,0.199445850731,0.0158468627167,0.142857142857,-1.60906536526,-0.337327717189,0.0909090909091,-1.1064214679,0.1,0,1,1,1,1,0.428571428571,0.5,-1.77909083127,1.0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whites,0.777777777778,-0.722857844553,-0.709088667364,0.332332144453,-0.925868108731,0.396779914215,0.453389506628,0.075821629056,0.725912001286,0.692869259086,0.705111360417,0.186312330333,0.747343620648,-1.47773563259,-1.10311578472,-1.37250546631,0.107154420018,-1.37286172955,0.369060964068,0.747824746042,0.0072394990671,0.857142857143,-0.804130215055,-1.11129190678,0.454545454545,0.186742217675,0.0,0,1,0,1,0,0.142857142857,0.0,0.0335335510733,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,1.0,4.02087024523,-0.512225594491,0.977122737169,-2.72320166643,0.000339290348595,0.162375503675,0.865869675276,0.427253429909,0.204917875271,0.264423653511,0.539505643663,0.00686544430049,1.98592882221,-1.24396088159e-14,0.572018185923,0.00248063606849,1.64812913934,0.634759298259,0.995954830784,0.938284730893,0.571428571429,-0.804130215055,0.389519924824,0.363636363636,-1.77192141689,0.0,1,1,0,1,1,1.0,1.0,1.84615793341,0.666666666667,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.222222222222,-1.06952272285,-0.923876570981,0.285211768218,-1.36325188477,0.447935300744,0.187190845401,0.739675141233,0.127239522377,0.476699030051,0.991581422544,0.499214173453,0.657909557983,2.5574817393,-0.915571559646,2.13436145322,0.0675013979156,2.05385725072,0.443918126746,0.673050951493,0.000420782519775,0.571428571429,0.000804935150205,2.33669793298,0.636363636364,1.24542281499,0.0,1,1,0,0,0,1.0,0.0,1.84615793341,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.888888888889,0.0339848526522,-0.270399256966,0.435205884703,-0.192033783314,0.346153140104,0.164600962756,0.802231718773,0.115669300655,0.716585733753,0.85526363516,0.213173310473,0.599876163033,-0.525419817328,-0.26245181754,-0.486539694125,0.194173515159,-0.410017030326,0.199836355787,0.649254108359,0.0511008595414,0.428571428571,-0.804130215055,-0.433505687038,0.636363636364,-0.0545982069122,0.1,0,1,0,0,0,0.285714285714,1.0,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Browns,0.888888888889,-0.854700298289,-0.758216117777,0.314411476936,-0.612491517825,0.799653066599,0.30185324055,0.904680854589,0.281648744916,0.101243575814,0.325001852948,0.781683097585,0.618776718528,-0.368754602542,-0.63905106532,-0.621210379355,0.141173856601,-0.264131747184,0.265775347437,0.325165833421,0.00366363713309,0.857142857143,0.000804935150205,-0.658415694872,0.272727272727,-0.706276910622,0.1,0,1,0,1,1,0.142857142857,0.5,0.0335335510733,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.888888888889,-0.770258456479,-0.362212481663,0.325889222751,2.43138558988,0.152347972719,0.835869104141,0.432818881091,0.066547994285,0.538356095646,0.517091788977,0.228461208744,0.531117172482,2.31569397103,2.6585961339,2.49900007513,0.715232573947,1.88439398135,0.342833732569,0.672231370201,0.0058150279503,1.0,0.000804935150205,2.06373776664,0.363636363636,0.166050533778,0.1,0,0,1,1,0,0.0,1.0,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.333333333333,-0.557934602326,-0.624134153763,0.392832612827,-0.991382301877,0.427636608823,0.35306511283,0.211401033481,0.765908668922,0.501753588057,0.167157178936,0.588226889556,0.97954860414,0.738906440847,-0.833829268043,0.754965118073,0.100634124506,0.692212451741,0.326343290743,0.127692851201,0.0134105675156,0.857142857143,-0.804130215055,1.08460880493,0.636363636364,1.38918074211,0.0,0,1,1,1,1,0.142857142857,0.5,0.0335335510733,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Browns,0.111111111111,-0.399871197113,-0.402963945025,0.376234060394,-0.372960170361,0.12446075605,0.795967359852,0.299318013411,0.624033511992,0.748865518263,0.777071584986,0.320188598371,0.442508254514,-0.472246563681,-0.426636062709,-0.639585335231,0.170334163941,-0.360161466119,0.239698255643,0.335180819117,0.0287604104937,0.857142857143,-0.804130215055,-0.686630446316,0.363636363636,-0.654253429797,0.0,0,1,0,0,0,0.142857142857,0.0,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Purples,0.222222222222,0.736225958811,0.925539736467,0.530657911147,0.567032248745,0.0924608684484,0.352748321221,0.800260136039,0.117887235457,0.195117076056,0.650933131023,0.912130304329,0.979412076765,0.45697549905,0.606718424733,0.466591563023,0.311200335091,0.459906686131,0.0383996505645,0.528130090574,0.12734496787,0.714285714286,0.000804935150205,0.333604743033,0.818181818182,-0.155248892477,0.0,0,1,0,0,1,0.571428571429,1.0,0.0335335510733,1.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,0.333333333333,-0.739161270324,-0.50834602114,0.330116103532,0.824790121688,0.249156819774,0.154343824286,0.0672217048824,0.206084056294,0.293623131651,0.355914504818,0.0,0.0325424291446,0.0881548107624,0.796780454341,0.280302394002,0.357187740089,0.145150046424,0.0575295842928,0.0199050846961,0.00673196382069,0.285714285714,-0.804130215055,0.19123697785,0.454545454545,0.0761950668361,0.0,0,0,0,0,0,0.857142857143,0.0,-1.77909083127,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,1.0,-0.586077676484,-0.439222744379,0.392832612827,0.246908532168,0.0282581822179,0.719896075545,0.314289712893,0.829789821432,0.609898611325,0.678367894869,0.253750535791,0.868241157141,-0.537522680148,0.153361381206,-0.233152726308,0.25849628646,-0.421414830299,0.170064630149,0.0523788206375,0.0122239686181,0.857142857143,-0.804130215055,-0.106873415151,0.727272727273,0.579353850278,0.1,0,1,0,0,0,0.142857142857,0.0,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Purples,0.777777777778,-0.663784002994,-0.495389390272,0.340361748299,0.347389935339,0.681066931431,0.626602814822,0.466965417829,0.815994311064,0.814035079693,0.750959162717,0.260751535934,0.600231449072,0.474671690889,0.400391086704,0.719812436489,0.274513045295,0.474690748789,0.128338662627,0.37598573667,0.00923298281885,0.714285714286,-0.804130215055,0.826422535235,0.454545454545,0.946206798887,0.0,0,1,0,0,0,0.571428571429,1.0,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.555555555556,-0.594784504378,-0.0941947125872,0.349740495724,2.45578940313,0.447203910504,0.667679950988,0.472129188209,0.251360080111,0.703704990281,0.132708451561,0.430632947564,0.829963330365,2.05222960012,2.64239934658,2.31062025291,0.721620085721,1.69612659641,0.326881110113,0.0437223445297,0.0118679928601,1.0,-0.804130215055,1.91075276513,0.545454545455,0.255925184251,0.0,0,0,1,0,1,0.0,0.5,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.777777777778,-0.00125103771138,0.103994420978,0.430416451118,0.290325798143,0.185073853216,0.502460007031,0.829081613955,0.684158012113,0.945467727966,0.569033268619,0.763823403343,0.502703426248,0.231588244909,0.309732141701,0.280031869605,0.265357943452,0.26910235975,0.0772925847585,0.776350688248,0.0481767202851,0.571428571429,0.000804935150205,0.242904583795,0.545454545455,0.0783955351526,0.1,0,1,0,0,0,1.0,1.0,0.0335335510733,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.0,-0.195057650287,-0.202452372054,0.404073313773,-0.18725869705,0.583622504757,0.010105144797,0.558463723233,0.310470830364,0.586468279464,0.175630741158,0.596228032576,0.74776624968,-0.190659249931,-0.207827080673,-0.0143417749815,0.194823833355,-0.101853735066,0.190608256886,0.159013453985,0.0336331944646,0.428571428571,0.805740085355,0.157771320224,0.636363636364,0.692433349664,0.0,0,1,1,1,1,0.285714285714,0.5,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.666666666667,-0.762232572965,-0.692049681016,0.326980139871,-0.574413683113,0.899366146521,0.184030422559,0.0983585762379,0.706131646545,0.865515711207,0.643329776984,0.479068438348,0.689623557478,1.09609783862,-0.383674601497,1.18702684908,0.145626539719,0.977235756225,0.294615639263,0.132615386995,0.00604525629221,0.857142857143,-0.804130215055,1.4729444366,0.818181818182,1.55972946721,0.1,0,1,1,1,1,0.142857142857,1.0,0.0335335510733,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.777777777778,-0.870352316947,-0.536777610822,0.312283978437,2.14692530871,0.885083204058,0.777786858704,0.283511161728,0.893042909891,0.0791256494177,0.437385978261,0.451635947993,0.872535923971,2.04795601641,2.34789676702,2.19087590702,0.642871838656,1.69304047624,0.285335649126,0.183158388756,0.00331921037862,0.428571428571,0.000804935150205,1.79217887799,0.181818181818,0.0744968848641,0.0,0,0,0,0,1,0.285714285714,1.0,0.0335335510733,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.555555555556,-0.733824849111,-0.747779789993,0.330841455856,-1.19159661427,0.874357822187,0.0795092734276,0.514889489431,0.717131289025,0.913093885563,0.581709810541,0.91541648807,0.894975669605,0.347321831302,-1.08290228262,0.334001722646,0.0819761596497,0.367666899234,0.341298238416,0.326899494972,0.00689605938434,0.857142857143,0.805740085355,0.677988923744,0.818181818182,1.18472228737,0.1,0,1,1,0,0,0.142857142857,0.5,0.0335335510733,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greys,0.222222222222,-0.281315193142,-0.150613088702,0.392348769041,0.299105218299,0.756379211713,0.394238554881,0.836731047913,0.0430849061438,0.102041458834,0.00337918155423,0.330904414916,0.504972757971,0.606196483518,0.374128107142,0.473940964596,0.266756366285,0.583708803327,0.086847726379,0.606400089804,0.0279983975424,0.142857142857,0.805740085355,0.318802811533,0.454545454545,-0.369701110046,0.1,0,1,1,1,1,0.428571428571,0.5,-1.77909083127,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.222222222222,-1.00569920934,-0.817579211673,0.293886970574,0.275756363514,0.35680274769,0.804391074447,0.259000151398,0.512973040294,0.34032964477,0.580708917165,0.812973281897,0.477972158373,-0.0984423848685,0.246496365015,-0.0210160619677,0.263045372728,-0.0192374871762,0.108075493793,0.223242503006,0.00104988839401,1.0,0.000804935150205,-0.0496654152297,0.909090909091,-0.0197119588722,0.1,0,1,0,0,1,0.0,0.0,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.888888888889,-0.322730653627,-0.0996775856123,0.386719378231,0.678616024757,0.458632351967,0.984073509046,0.153186173543,0.700999578461,0.228256439433,0.926026189347,0.205886555222,0.290690949154,0.00472872148398,0.645224828776,0.0993827868794,0.330719506882,0.0721034390521,0.0791118264442,0.0796512430774,0.0254763636646,0.428571428571,0.805740085355,-0.0254673320558,0.0909090909091,-0.228412019326,0.0,0,1,1,0,1,0.285714285714,0.0,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.444444444444,2.4368040719,1.02017793728,0.761808758907,-1.03823737546,0.0269622024584,0.895134022424,0.804770774486,0.107609156915,0.959508103908,0.321523392795,0.0432918988427,0.0724599657043,-0.711449029612,-1.09538787243,-1.21197119535,0.0960963957924,-0.587328616867,0.393272031338,0.566895330146,0.453741528556,0.571428571429,0.000804935150205,-1.33178774443,0.727272727273,-1.52293923574,0.0,1,1,0,0,1,1.0,0.0,1.84615793341,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,1.0,-0.877940377248,-0.270399256966,0.311252572377,-0.98088435496,0.0790029373563,0.409555199751,0.326724441252,0.352438138036,0.766078726809,0.280257628857,0.817116730962,0.520393410588,0.761689971532,-0.820432673215,0.865636945898,0.101665162974,0.710693461821,0.353700974075,0.232584121432,0.00315835108,0.714285714286,-0.804130215055,1.2592569347,0.545454545455,1.73212391975,0.0,0,1,1,1,1,0.571428571429,0.5,0.0335335510733,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pinks,0.666666666667,-0.650792491505,-0.219093570192,0.342127617724,-9.46189210902e-15,0.0899183336338,0.841704643832,0.127601332832,0.445024440461,0.0860640594481,0.881983081272,0.764537791113,0.21515524471,1.83973768444,2.34555208783,2.01990779614,0.650389975856,1.54138131278,0.273485402761,0.990274493405,0.00970387007264,1.0,1.61067523556,1.6295310342,0.363636363636,0.0515396956551,0.3,0,0,0,0,0,0.0,0.0,0.0335335510733,1.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.555555555556,-1.08868702812,-0.883136899764,0.282606862641,0.69975719174,0.88257690926,0.163071674895,0.390483329219,0.14810375365,0.729041402248,0.598669552111,0.543934847835,0.209893114567,-0.0949862695589,0.650421439722,0.0258117290164,0.334484591532,-0.0161592660389,0.0890265436222,0.628230421007,0.000287056031749,1.0,0.000804935150205,-0.0907276951722,0.454545454545,-0.213268954837,0.0,0,1,1,1,0,0.0,0.5,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,1.0,1.25058598525,-0.19926784055,0.60057222749,-1.88544418655,0.402937315285,0.880571150363,0.76213731111,0.629333120759,0.773862168265,0.45038178954,0.627803971996,0.752527946245,-1.5211747053,-2.02258599404,-2.23380533294,0.0321054913728,-1.42050520266,0.585046594785,0.281535605321,0.204899999383,0.571428571429,-0.804130215055,-2.31407683451,0.545454545455,-2.15557943963,0.2,1,1,0,1,1,1.0,0.0,1.84615793341,0.333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.666666666667,0.897493439887,0.899401823203,0.552578171487,0.24018369059,0.170464830241,0.972211431098,0.101310460734,0.826882814215,0.0349044920511,0.12833564829,0.862694670667,0.610871868744,-0.228785721421,0.193151477291,-0.0978489588123,0.257441532483,-0.136287154793,0.123815861942,0.469844569761,0.149685343724,0.857142857143,-0.804130215055,-0.0831994589647,0.636363636364,0.12810307808,0.1,0,1,0,0,1,0.142857142857,0.5,0.0335335510733,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.222222222222,2.01433353412,3.23284053376,0.704384508761,1.75132577819,0.679537375423,0.257927871689,0.127492859091,0.557523402515,0.97092114307,0.10183642719,0.0995856550936,0.89959286945,2.04510945779,1.97108479265,2.26526005312,0.548653311522,1.69098428191,0.253381370673,0.160363184745,0.353922876668,0.428571428571,0.000804935150205,2.03665296881,0.545454545455,0.706121285841,0.1,1,0,0,1,1,0.285714285714,1.0,1.84615793341,0.333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.333333333333,-1.32034015436,-1.0291186034,0.251119443096,-1.63433278824,0.256652902205,0.0932534754422,0.628198194644,0.951610365696,0.849264206327,0.75290174021,0.988569795685,0.682069715785,1.23988365408,-1.37060477638,1.04349238489,0.0475038213794,1.08925527492,0.429137529523,0.110255203965,0.000686339485222,1.0,1.61067523556,1.42326893957,0.727272727273,1.4607238684,0.0,1,1,1,0,1,0.0,1.0,1.84615793341,0.666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.777777777778,-0.274358690633,-0.274963217196,0.382794851477,0.0354634964728,0.964623546263,0.714693523472,0.904660435696,0.976006883208,0.693597295758,0.933393974492,0.862408915559,0.184698743173,0.0521213518182,0.0403989606026,0.121279383429,0.226364272636,0.113687347639,0.126532726278,0.0592253548433,0.0237885349054,0.857142857143,-0.804130215055,0.16266314572,0.727272727273,0.254843708201,0.2,0,1,0,1,1,0.142857142857,1.0,0.0335335510733,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.222222222222,-0.662116915353,-0.451591975926,0.340588346959,0.64642417766,0.102841381216,0.468571110092,0.774558408247,0.204724785048,0.427214225338,0.836420325563,0.411915987998,0.257691136722,0.167546979686,0.63895475524,0.238849615166,0.325027308865,0.214010004525,0.059116752409,0.461905605188,0.00929275272759,0.714285714286,-0.804130215055,0.114236895777,0.272727272727,-0.181064105084,0.0,0,1,1,0,1,0.571428571429,0.5,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.222222222222,-0.464938037146,-0.291217755707,0.367389859049,0.44331754682,0.553645325463,0.772634817861,0.861804009023,0.482449815272,0.316766648204,0.00657585115721,0.723674810687,0.574375685708,0.0363443159695,0.426084112486,0.230392184927,0.290253099073,0.0998697949316,0.0860632429148,0.914149647102,0.01772242227,0.714285714286,-0.804130215055,0.248460785898,0.727272727273,0.374374442893,0.0,0,1,0,0,0,0.571428571429,0.5,0.0335335510733,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.111111111111,2.1978886989,3.65409307903,0.729334219463,1.94467624623,0.121675615955,0.56833030693,0.377563382984,0.6895188328,0.896413261599,0.929218072107,0.591370195742,0.96933216171,-2.48840695756,1.47681183027,-2.17603073741,0.593770640225,-2.60352596134,0.530988431214,0.152671403978,0.395770707136,0.571428571429,3.22054553597,-2.62892031211,0.636363636364,-2.1490775773,0.0,1,0,0,0,0,1.0,0.0,1.84615793341,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
