Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_results_int,Married_int,Gender_int,Voting_Time_int,Financial_agenda_matters_int,Most_Important_Issue_int,Age_group_int,Will_vote_only_large_party_int,Main_transportation_int,Occupation_int,Avg_environmental_importance_isNull,Avg_education_importance_isNull,Yearly_ExpensesK_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Num_of_kids_born_last_10_years_isNull,%Time_invested_in_work_isNull,Weighted_education_rank_isNull,Avg_monthly_expense_on_pets_or_plants_isNull,%_satisfaction_financial_policy_isNull,Political_interest_Total_Score_isNull,Avg_size_per_room_isNull,Avg_government_satisfaction_isNull,Occupation_Satisfaction_isNull,Avg_monthly_expense_when_under_age_21_isNull,Financial_balance_score_(0-1)_isNull,Avg_monthly_household_cost_isNull,Yearly_IncomeK_isNull,%Of_Household_Income_isNull,Number_of_valued_Kneset_members_isNull,AVG_lottary_expanses_isNull,Overall_happiness_score_isNull,Phone_minutes_10_years_isNull,Avg_Residancy_Altitude_isNull,Avg_monthly_income_all_years_isNull,Avg_Satisfaction_with_previous_vote_isNull,Last_school_grades_isNull,Number_of_differnt_parties_voted_for_isNull
Reds,0.888888888889,0.0253318366772,-0.0748468071416,0.434029724688,-0.325144879449,0.893357550054,0.477461727162,0.0604674010642,0.950829472608,0.951665910558,0.539851472472,0.033576225175,0.27170636406,-0.282982086776,-0.352828308032,-0.35026579472,0.176482700814,-0.185518499198,0.200183800881,0.227539210739,0.0503747871075,0.142857142857,2.41561038576,-0.326086463525,0.0909090909091,-0.184812653765,0.0,0,1,0,0,1,0.428571428571,0.0,-1.77909083127,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.222222222222,-0.420292976931,-0.500034627932,0.373458232761,-0.768064578203,0.389800951701,0.512125975106,0.701468286048,0.966474010365,0.436353371463,0.137544420292,0.0592941848836,0.167158257203,-0.727167920542,-0.840688394403,-1.01098440962,0.12369993441,-0.602524217776,0.320640770957,0.538921401099,0.0200056105718,0.714285714286,1.61067523556,-1.0462748983,0.272727272727,-0.934170642819,0.1,0,1,0,1,0,0.571428571429,1.0,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.0,-0.914796279836,-0.801539823868,0.306242938852,-0.656155991579,0.337973166958,0.70763566407,0.0772196654821,0.392881787721,0.991804269993,0.0165845862908,0.74482068867,0.823210252998,-0.869452093075,-0.755501266677,-1.1636639394,0.136152982813,-0.741659871212,0.332939687218,0.234708009914,0.00243387009046,0.428571428571,0.000804935150205,-1.24602341966,0.0,-1.16504190338,0.0,0,1,1,0,0,0.285714285714,0.0,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.777777777778,0.491799865468,-0.0185748323814,0.497434327793,-0.963285616828,0.589724793382,0.879340952216,0.643657429197,0.350251714945,0.446455642176,0.969888798752,0.988855550793,0.826000693886,-0.619455381705,-1.0103137281,-0.530921386146,0.103405381959,-0.499072776857,0.32014470724,0.624102768223,0.0969248291883,0.714285714286,1.61067523556,-0.226444350079,0.181818181818,0.730904693991,0.3,0,1,1,0,1,0.571428571429,1.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.666666666667,-0.100196546754,0.0710356433318,0.416967296315,0.48565807931,0.428040155689,0.191950356568,0.710213667594,0.356644090068,0.206793246996,0.511514589015,0.0341477353908,0.429686041907,0.0642454038401,0.470542375147,0.0421107832784,0.297340012126,0.124288266038,0.102485118782,0.324119864414,0.0404260796003,1.0,0.000804935150205,-0.112148532971,0.363636363636,-0.471020265363,0.0,0,1,1,1,1,0.0,0.5,0.0335335510733,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.666666666667,-0.753801172938,-0.648543978281,0.328126176768,-0.248925804221,0.179327110318,0.725476083641,0.64409395918,0.801885573577,0.623746347447,0.913922198878,0.42177453922,0.694624542528,-0.31477905004,-0.285067985635,-0.383188926015,0.186509039802,-0.214560477765,0.195226051973,0.579415311234,0.00629193105216,0.428571428571,0.000804935150205,-0.383189559676,0.181818181818,-0.27554309466,0.4,0,1,0,0,1,0.285714285714,0.5,0.0335335510733,0.333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,1.0,-0.283344841766,-0.0611561912712,0.392072889329,0.67131804296,0.75184625276,0.117910008101,0.0510005738411,0.297063671365,0.271272511622,0.12086525958,0.0682954707815,0.887274877519,-0.27965483153,0.595736337777,-0.150382458684,0.329424738537,-0.182486323562,0.114618238311,0.275131042913,0.0278720268501,0.571428571429,-1.60906536526,-0.262205045194,0.0909090909091,-0.280500305523,0.0,0,1,1,0,0,1.0,1.0,0.0335335510733,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,1.0,-0.741994641156,-0.497127482446,0.329730977988,0.944074943898,0.0766144785045,0.324825903513,0.59240130486,0.920808991209,0.830120568277,0.845403932491,0.986712387484,0.936661617417,0.208184129971,0.928228753741,0.343102119339,0.379541940811,0.249014937492,0.0605702264802,0.48775549926,0.0287604104937,0.428571428571,0.000804935150205,0.183617096431,0.0,-0.164257220505,0.0,0,0,1,0,0,0.285714285714,1.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Greens,0.0,0.458957083168,0.0157348619744,0.492970177094,-0.845096711396,0.686304512336,0.800579755403,0.28191088801,0.760757717707,0.627333775095,0.0986779172676,0.0954422060294,0.697293124522,0.873257252297,-0.674549014752,0.943479941083,0.115474873684,0.800587376623,0.322807912208,0.75037211475,0.0931532897189,0.857142857143,0.000804935150205,1.27913235666,0.727272727273,1.56192687544,0.2,0,1,0,1,0,0.142857142857,0.5,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.444444444444,-0.960273028996,-0.828913281159,0.300061517933,-0.614153470657,0.66222415367,0.591270149139,0.701721975011,0.319552702921,0.132207005526,0.679003480955,0.378339762823,0.531955346969,-0.587022059921,-0.673286015571,2.30993009515e-14,0.140981088426,-0.468226917901,0.294411808041,0.21746202519,0.00166982500931,0.571428571429,0.805740085355,-0.933014767772,0.181818181818,-0.950686857827,0.3,0,1,0,1,0,1.0,1.0,0.0335335510733,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.555555555556,1.49852840103,2.00847345562,0.634273766493,1.01067468379,0.378693945707,0.0537493779669,0.19821594176,0.726642408934,0.934628494767,0.42428527909,0.861408772682,0.568719717694,-1.17908283895,0.784053008965,-0.993016761893,0.392317993533,-1.05504920011,0.264336199177,0.00841166785386,0.24884182999,1.0,2.41561038576,-1.20609087573,0.909090909091,-0.956492278224,0.1,1,0,1,1,0,0.0,0.5,1.84615793341,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.666666666667,-0.501523759155,-0.366357813659,0.362416949782,0.227240379308,0.624618369734,0.0149212989039,0.882771824234,0.651600589825,0.858502803418,0.248937651809,0.379197028147,0.14970099377,0.0795134916315,0.226959632724,0.254387434915,0.255417515112,0.137616900948,0.112796097744,0.950532401026,0.0159544983474,0.571428571429,0.805740085355,0.321799731109,0.727272727273,0.514393569103,0.0,0,1,1,1,1,1.0,0.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.333333333333,1.15672045405,0.764189736186,0.587813567983,-0.335880828635,0.152244884052,0.833129092852,0.0341705892888,0.387745539533,0.423579644163,0.500082015975,0.100585797971,0.836037703484,-0.960599323534,-0.464417178176,-1.08400690088,0.175092681886,-0.83234954433,0.28573898992,0.987321460406,0.189377669594,1.0,0.805740085355,-1.13439338048,0.818181818182,-0.845485057684,0.0,0,1,0,0,1,0.0,1.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.0,0.519239545415,0.274826673699,0.392832612827,-0.367240882445,0.419698214911,0.673408321128,0.623937930722,0.711352844833,0.354691413164,0.0351463537959,0.80254322046,0.552938849804,-0.412108084806,-0.412197582923,-0.487896358937,0.171063863724,-0.304200059995,0.217160932976,0.293289661138,0.100133283252,0.857142857143,-0.804130215055,-0.464902783492,0.818181818182,-0.268127917793,0.1,0,1,0,1,0,0.142857142857,0.0,0.0335335510733,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Whites,0.111111111111,0.229930411306,0.593174184841,0.461839758001,1.00779741318,0.813057581973,0.115784713964,0.267959956238,0.976011740587,0.265441723509,0.689005503053,0.999571367338,0.362770214938,0.746318877999,1.06936354584,0.950039494966,0.391761666023,0.698229753125,0.0568688982983,0.00746460050239,0.0689334374675,1.0,0.805740085355,0.852212793383,0.545454545455,0.40610293214,0.1,0,0,1,1,0,0.0,1.0,0.0335335510733,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.0,0.87640648822,0.423415971302,0.549711930461,-0.569929619636,0.505201335415,0.860609923004,0.355901551719,0.823385376458,0.368105175738,0.0436463827822,0.392198885555,0.351228639095,-0.567362004575,-0.628268795654,-0.820950104851,0.146155439616,-0.449596205725,0.28329250224,0.9928732928,0.146661618626,0.857142857143,0.805740085355,-0.881542060305,0.272727272727,-0.88027599542,0.0,0,1,0,1,0,0.142857142857,1.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.222222222222,-0.623261487403,-0.594444771329,0.345869765696,-0.553234133064,0.459516674521,0.834281022557,0.842257083445,0.554426895098,0.125015945397,0.230815818549,0.00728675525075,0.160074389546,-0.62346802646,-0.620777865791,-0.854106230568,0.148133119312,-0.502898673276,0.282756939873,0.678411549905,0.0107404563397,0.571428571429,0.805740085355,-0.905221178911,0.181818181818,-0.844295865436,0.0,0,1,1,1,1,1.0,0.0,0.0335335510733,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.0,2.75177579412,4.83811340313,0.804621247232,2.33786249845,0.997932610653,0.247729008004,0.410364561088,0.83691412388,0.175449826161,0.830104979727,0.229318474068,0.923199085089,-2.44942506946,1.85673372887,-1.86607234586,0.691016547492,-2.55021098718,0.503852366279,0.813711782027,0.536219224781,1.0,1.61067523556,-2.22591921269,0.818181818182,-1.4207542581,0.0,1,0,1,1,1,0.0,1.0,1.84615793341,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whites,0.111111111111,0.310883761802,0.583328545826,0.472843331111,0.763023142567,0.0587130874685,0.280627820567,0.938169269692,0.0274315228146,0.416425840714,0.411394195964,0.112587512502,0.481608615255,0.289546721398,0.768142426973,0.427791138711,0.345879094827,0.318620963206,0.0307330545486,0.422845796315,0.077078492018,0.428571428571,0.805740085355,0.326537445762,0.0909090909091,0.0576743898943,0.0,0,0,0,1,0,0.285714285714,0.0,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.333333333333,-0.477192852105,-0.265946349098,0.365724124999,0.63605887322,0.00875826340244,0.120590175909,0.643006823548,0.246424720274,0.979577560731,0.345894964186,0.195742248893,0.326609366056,0.0366049640022,0.609503403787,0.143732409325,0.323205020512,0.100098278936,0.0700745537716,0.308123712693,0.0171198911676,0.428571428571,0.805740085355,0.0419884053154,0.227272727273,-0.12290748358,0.0,0,1,1,0,1,0.285714285714,1.0,0.0335335510733,0.333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yellows,0.555555555556,-1.51074780347,-1.08441697728,0.225238309396,-1.83625342926,0.416443069134,0.914451109088,0.678420709834,0.569315582425,0.892801855967,0.881177453194,0.104443491927,0.541529552263,-1.35674964441,-1.95118565584,-1.09661251555,0.0348851099048,-1.24212271748,0.523650843173,0.113272747156,0.00380255704994,1.0,0.805740085355,-0.454346689375,1.0,1.6384922635,0.1,1,1,0,0,1,0.0,0.5,1.84615793341,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.888888888889,-0.224379974922,-0.0555315319468,0.400087680802,0.462533243575,0.914853332039,0.706940087519,0.874395254756,0.272400242318,0.800627880088,0.312087476667,0.330047149593,0.382624741755,0.10728640919,0.454979775155,0.128880650446,0.293458808314,0.161801325235,0.0815495614634,0.40376843127,0.0316597873775,0.428571428571,-0.804130215055,0.016177637658,0.454545454545,-0.254902989092,0.0,0,1,1,0,0,0.285714285714,0.0,0.0335335510733,0.666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.777777777778,0.4005600106,0.00470200092748,0.485032562981,-0.789046812382,0.0477519186662,0.974203862341,0.930026109987,0.236105835416,0.527334205633,0.0961075637124,0.49435633662,0.776818117633,-3.28224336443e-15,-0.67615822782,0.576790029303,0.121431531623,0.500830482101,0.289448270348,0.892999885979,0.0866320406089,0.714285714286,-0.804130215055,0.877598154459,0.727272727273,1.2695741567,0.0,0,1,0,0,0,0.571428571429,1.0,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Reds,0.666666666667,0.613343461784,0.780476478696,0.513955124522,0.52014109296,0.206931186309,0.426944347886,0.651492253043,0.998313798217,0.692979942129,0.344819439896,0.989712816117,0.209059193579,0.0817707414217,0.505972486473,0.117879023963,0.303174896773,0.139585408791,0.0805360645208,0.470717545295,0.111533427034,0.285714285714,0.805740085355,-0.0016805616144,0.181818181818,-0.265625660211,0.1,0,1,1,1,0,0.857142857143,1.0,-1.77909083127,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.0,-1.35034822918,-1.22937758662,0.247040599624,2.30662901224,0.922413403413,0.368626652126,0.604652477157,0.723616750638,0.479469518921,0.553360088045,0.315473639091,0.500777471837,-0.886820658224,2.06078927188,0.206753403109,0.683022124549,0.014646893123,0.373527078656,0.385352747411,0.00101046707796,0.428571428571,-0.804130215055,0.319706379915,0.545454545455,1.60902959247,0.0,1,0,1,1,0,0.285714285714,1.0,1.84615793341,0.666666666667,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellows,0.777777777778,-1.47791383132,-1.37008011823,0.229701262575,1.74060265738,0.756806196057,0.76436111766,0.00708753742801,0.798283952073,0.82416619799,0.743928894072,0.724674953565,0.880972904248,1.31096593393,1.85105156137,1.76541242468,0.546203296096,1.1440881576,0.227484641759,0.116829183477,0.00308570347067,1.0,0.000804935150205,1.67657165798,0.909090909091,1.11979631277,0.0,1,0,0,0,0,0.0,1.0,1.84615793341,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.555555555556,-0.184820087638,0.387573002696,0.405464853078,1.94904674897,0.0069440078506,0.3598371188,0.123410266736,0.585472360801,0.931999453672,0.357037200124,0.459494213459,0.273309352225,1.82760509487,2.12666333098,1.88312404614,0.594811075457,1.53246455573,0.24684813611,0.649185446307,0.0343362379533,1.0,0.000804935150205,1.46369319587,0.363636363636,-0.239230755152,0.0,0,0,1,1,1,0.0,0.5,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.777777777778,0.572534354462,0.460697678104,0.508408152182,-0.0620876571637,0.89049521863,0.540252428432,0.255684080842,0.0092090953169,0.500547278494,0.764584941474,0.194170595799,0.283908826818,-0.199514023347,-0.0900600380644,-0.286600600175,0.212258625422,-0.109836217101,0.170974843032,0.289544034742,0.106514186817,1.0,0.805740085355,-0.347626424307,0.454545454545,-0.429210056822,0.0,0,1,1,1,1,0.0,0.5,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.222222222222,-0.274358690633,-0.384330196896,0.411732648547,-0.980480007886,0.929256824607,0.928535204865,0.878442248861,0.602620559915,0.670620331083,0.244681684558,0.782111730247,0.362377740879,0.415892400866,-0.871780711977,0.482948967492,0.101704980346,0.425476014009,0.322809801336,0.0282006952209,0.0375930444238,0.571428571429,0.000804935150205,0.830671891734,0.545454545455,1.35835496913,0.0,0,1,1,1,1,1.0,1.0,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Blues,0.777777777778,2.27493180044,1.2720842323,0.739806292517,-0.678443176705,0.513369366028,0.174585674922,0.14125317215,0.461515728199,0.584439856008,0.411784505114,0.554793541935,0.704948586817,-2.23000818934,-0.980250833791,-2.62592732378,0.133625274353,-2.26051565473,0.547145752367,0.783459525246,0.414031915865,0.857142857143,2.41561038576,-2.84957951488,0.545454545455,-2.44889325715,0.0,1,1,1,1,1,0.142857142857,0.5,1.84615793341,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.777777777778,-0.220206522519,-0.125364224873,0.40065495675,0.181390388735,0.841224878411,0.18866903948,0.0523797744341,0.38129584962,0.366777190672,0.666201871517,0.520788684098,0.416953926895,0.429162358196,0.235645394349,0.473987797119,0.248311962594,0.436613853769,0.088127604209,0.299457586258,0.0319370215503,0.714285714286,0.000804935150205,0.475505311192,0.545454545455,0.290172869304,0.0,0,1,1,1,1,0.571428571429,0.5,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinks,0.666666666667,0.00397231812105,0.803889787977,0.431126435046,2.4336988234,0.996513073208,0.435177510616,0.450006105702,0.220750697164,0.210998518214,0.698844286311,0.9872838977,0.776412179167,2.13446025236,2.63368370437,2.32840153456,0.175125970767,1.75530495067,0.249685767665,0.488933539375,0.0486047550141,0.571428571429,-0.804130215055,1.89091191674,0.272727272727,0.083146043883,0.0,0,0,1,1,1,1.0,0.0,0.0335335510733,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Reds,0.333333333333,-0.625770480423,-0.432954933483,0.345528731162,0.525814171609,0.496739024545,0.489469920832,0.157130415416,0.258637022948,0.626819536275,0.193507218776,0.139448492642,0.340685494083,-0.358884948994,0.445446121134,-0.208906269895,0.304140271655,-0.255041578384,0.121279779522,0.804600640526,0.01064381074,0.285714285714,0.805740085355,-0.268040144003,0.545454545455,-0.130158825772,0.0,0,1,1,1,1,0.857142857143,0.5,-1.77909083127,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.777777777778,-0.650205365743,-0.656287553771,0.342207422713,-0.853406093588,0.473516412033,0.739398469708,0.768258572191,0.0873164842319,0.632717077638,0.966910130609,0.242748964138,0.705252094824,0.96055226654,-0.669395132853,0.96731187411,0.114604550064,0.870239165643,0.310377080215,0.823410722738,0.00972542747672,0.714285714286,-0.804130215055,1.2624290031,0.545454545455,1.38455923994,0.0,0,1,0,1,0,0.571428571429,0.0,0.0335335510733,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,1.0,0.480448766994,0.100694714037,0.495891431283,-0.687022626361,0.105236900141,0.154917122914,0.512243541406,0.248488296811,0.0712801498995,0.362209961869,0.869124160594,0.72099734551,-0.482003182965,-0.726904815487,-0.737713634235,0.132658546514,-0.369282678176,0.283387208112,0.0416210869005,0.0956128490492,0.428571428571,1.61067523556,-0.762121904358,0.0,-0.731135211512,0.0,0,1,0,0,1,0.285714285714,1.0,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,1.0,0.773873456977,0.180173666723,0.535775142193,-0.893657846916,0.819946845787,0.733965317408,0.198211384903,0.593054612364,0.120131049884,0.363078098556,0.625946563795,0.115266120811,0.710197418338,-0.745146066953,0.723085101893,0.191905147156,0.668864329243,0.304146721472,0.42140709673,0.132398814867,1.0,-0.804130215055,-0.0530665744647,0.909090909091,1.27433138785,0.0,0,1,0,1,0,0.0,0.5,0.0335335510733,0.333333333333,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Blues,0.777777777778,1.69289116822,1.73816861408,0.660692499077,0.39301583946,0.167455626378,0.946999006235,0.548733498899,0.623022303536,0.417365823289,0.254543563742,0.527146735248,0.691488932302,-0.73554467924,0.262747662235,-0.579738830042,0.281944748933,-0.610636093728,0.175928695312,0.902061484425,0.286270401932,0.571428571429,0.000804935150205,-0.616565016474,0.727272727273,-0.247316089461,0.0,1,1,0,0,1,1.0,0.5,1.84615793341,1.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.777777777778,-0.839656108831,-0.773010039656,0.316456356333,-0.881253958545,0.700456801643,0.404698364632,0.77240231901,0.628562694698,0.533378133648,0.0133173498274,0.425346478068,0.0947636864559,-0.512865532998,-0.916319887472,-0.836610096711,0.111711772814,-0.39821383804,0.316754712885,0.353647040036,0.00401070949634,0.714285714286,-0.804130215055,-0.858336129212,0.181818181818,-0.846598268732,0.3,0,1,0,1,1,0.571428571429,0.0,0.0335335510733,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.777777777778,-0.537981036954,-0.578971191818,0.357461499276,-0.798100309227,0.970772542406,0.0421963234127,0.719281382942,0.461361074849,0.320927554644,0.174730356798,0.0831547363909,0.599329872605,-0.66423194649,-0.859849872806,-0.963764087368,0.120459235046,-0.541887213357,0.319805206732,0.192707568887,0.0142851659506,1.0,-0.804130215055,-0.998967442041,0.454545454545,-0.926469535382,0.0,0,1,0,1,1,0.0,0.0,0.0335335510733,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.333333333333,1.43436623278,1.53624662482,0.625552532535,0.45210950125,0.0522875636005,0.295805684745,0.273738944036,0.204125133731,0.850521978287,0.974352628634,0.929847121017,0.554224577518,-1.71089149097,0.173055353476,-1.74904028583,0.291717655218,-1.63323223884,0.379993709139,0.426643919834,0.237061542027,1.0,0.805740085355,-0.0530665744647,0.727272727273,-1.69536160982,0.1,1,1,0,1,0,0.0,1.0,1.84615793341,0.333333333333,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greens,0.777777777778,-0.737067944959,-0.728936802193,0.330400638496,-1.02174512905,0.777021487966,0.637121024491,0.50731357569,0.746092903245,0.0427576084698,0.490093986257,0.0682954707815,0.449453346032,0.680921720902,-0.871392192469,0.706906541045,0.0976816667784,0.644985176789,0.332060974796,0.806299205168,0.00679609829215,1.0,0.000804935150205,1.04956001467,0.727272727273,1.41419484226,0.0,0,1,1,1,1,0.0,0.0,0.0335335510733,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purples,0.444444444444,0.544084494088,0.566493143018,0.504541108797,0.21105821087,0.0262444710387,0.917693730268,0.785482968567,0.802241746906,0.644901824555,0.66208973517,0.261465923703,0.275091964161,0.367732064922,0.254682088476,0.447926967591,0.252898255791,0.384919085742,0.0891422580299,0.471084538171,0.103083407847,0.857142857143,-1.60906536526,0.464247101715,0.909090909091,0.359070508619,0.0,0,1,0,0,1,0.142857142857,0.5,0.0335335510733,0.333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Browns,0.111111111111,1.15660565618,0.596160067973,0.587797964097,-0.597864817454,0.324450944651,0.339135398258,0.190407649251,0.679054926205,0.427394334414,0.245655769802,0.0418631233033,0.653695673765,-0.470946002072,-0.640423008398,-0.709535999594,0.142876072178,-0.358946502809,0.271596936198,0.112962404194,0.189359060019,0.571428571429,2.41561038576,-0.0530665744647,0.181818181818,-0.734259735234,0.0,0,1,0,1,0,1.0,0.0,0.0335335510733,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.888888888889,3.25970100158,-0.374003602318,0.873660911685,-2.5544234366,0.459868854038,0.135884964822,0.328636895204,0.726772473316,0.0923906307085,0.855657746167,0.803543363338,0.865946887019,-1.63281163197,-2.67577571582,-2.7818406049,0.00575723438306,-1.5447391261,0.762918862466,0.442864187824,0.683723719601,0.857142857143,-0.804130215055,-3.00435589612,0.909090909091,-3.33078200841,0.0,1,1,1,0,0,0.142857142857,1.0,1.84615793341,0.666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blues,0.777777777778,3.62569873904,-0.466644215939,0.923409104162,-2.66209567355,0.146435514762,0.972073533788,0.800362226548,0.1720254938,0.776384770917,0.806472140776,0.544934990713,0.9017309728,-2.12128783218,-2.85129660623,-2.89326013563,0.00351007199858,-2.12291203329,0.712193163107,0.400574055528,0.801108210067,1.0,0.000804935150205,-2.82871473374,0.909090909091,-2.122648168,0.0,1,1,0,1,1,0.0,0.0,1.84615793341,0.666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
