Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Weighted_education_rank,Number_of_valued_Kneset_members_isNull,Yearly_IncomeK_isNull,Overall_happiness_score_isNull,Avg_Satisfaction_with_previous_vote_isNull,Garden_sqr_meter_per_person_in_residancy_area_isNull,Weighted_education_rank_isNull,Most_Important_Issue_int,Will_vote_only_large_party_int
0.909090909091,-0.0385938513573,-0.0677454147618,0.550392732935,0.646083456238,69.3109339767,0,0,0,0,0,0,1,1
0.454545454545,-0.608718586333,0.0518410747212,-0.854830753662,0.662737107424,125.632002641,0,0,0,0,0,0,7,1
0.363636363636,0.628357667284,-3.90700843558,3.01216744517,2.56062291634,516.610441261,0,0,0,0,0,0,2,2
0.363636363636,-0.441538528987,-0.865998784688,-0.0514053034287,0.276686181664,164.927712518,0,0,0,0,0,0,5,0
0.909090909091,0.584758250162,0.0126815378917,0.871947126742,0.315352148114,56.3870186587,0,0,0,0,0,0,1,1
0.545454545455,0.553549597844,1.32508870125,-0.490020533889,-0.757119374666,243.128248942,0,0,0,0,0,0,2,1
0.636363636364,0.416540202848,1.41688816475,-0.276596255964,-1.09103892655,286.194004444,0,0,0,1,0,0,2,1
0.0909090909091,0.40400076656,-0.207179143993,-0.0324470394268,0.763526706331,39.2214089071,0,0,0,0,0,0,2,1
0.181818181818,-0.57062243273,0.423709243711,0.746246928598,0.376733509566,135.847016679,0,0,0,0,0,0,5,0
0.545454545455,-1.29745128865,0.308275624353,0.871800259911,-0.591149837457,264.904324694,0,0,0,0,0,0,0,1
0.181818181818,0.0817611430291,-0.249368974855,-0.0955769101962,-0.313248484856,153.631241515,0,0,0,0,0,0,3,0
0.454545454545,0.402747033347,-1.15554530145,-0.832775476182,-0.092017648775,180.567060273,0,0,0,0,0,0,6,0
1.0,1.02013902278,0.106735912797,1.39758704148,0.929491116833,99.5557433489,0,0,1,0,0,0,0,2
0.272727272727,0.262249182907,0.674107530708,-1.09624895995,0.325990356876,93.1570598906,0,0,0,0,0,0,2,1
0.818181818182,0.625063188235,1.46632261431,-1.05060355807,-1.02947250193,281.880658694,0,0,0,0,0,0,0,1
0.272727272727,-0.41445178988,1.05675931592,-0.857848169284,-0.293910476987,204.750073293,0,0,0,0,0,0,7,1
0.272727272727,-0.308857178211,0.406879796855,0.472995953402,0.116356039963,130.0651982,0,0,0,0,0,0,6,0
0.363636363636,-0.493989568924,-0.897712275929,0.366241072904,-0.629151428677,241.068719492,0,0,0,0,0,0,0,1
0.363636363636,0.012546508272,0.333624333737,0.139799491613,-0.116100434391,131.119848517,0,0,0,0,0,0,7,1
0.272727272727,-0.0734308591599,0.0722678229444,0.645440491449,0.665315467165,70.2250428165,0,0,0,0,0,0,4,1
0.454545454545,-0.487889982132,-0.852358769396,-0.709155269687,-0.62295638822,237.769174712,0,0,0,0,0,0,0,1
0.363636363636,-0.729517677899,0.0922577786787,0.339218808256,0.138841702796,158.820812245,0,0,0,0,0,0,6,0
0.181818181818,-0.394768739925,-0.590588907601,0.310090986918,-0.456187844216,203.648199,0,0,0,0,0,0,7,1
0.181818181818,0.0126679705759,-0.135592192668,-0.794956003759,0.716168404704,65.7787705734,0,0,0,0,0,0,2,1
0.454545454545,-0.48069280624,-0.331237265135,-0.8230861751,0.0963692182506,148.229003755,0,0,0,0,0,0,3,0
1.0,0.0614795257933,1.00332142404,-0.584897796422,0.61405901283,210.695886717,0,0,0,0,0,0,0,1
0.181818181818,-0.876515854219,-0.473132687742,0.745725684879,-0.689467151207,251.118161718,0,0,0,0,0,0,2,1
0.727272727273,-1.23376805908,1.35438727477,1.36549219117,1.05112211635,242.746460759,0,0,0,0,0,0,1,2
0.727272727273,0.511705819373,0.723866151192,-0.0223275720231,-0.853739736172,266.349351905,0,0,1,0,0,0,4,1
0.272727272727,-0.757125980623,-0.0848154376106,-0.71145609971,-0.0425596060996,175.419377277,0,0,0,0,0,0,6,0
0.272727272727,-0.348652250779,-0.563852235149,-0.680880398255,-0.450528121595,199.521647663,0,0,0,0,0,0,1,1
0.636363636364,-0.325837967688,-0.186125299634,0.333432064209,0.302457783553,115.964580779,0,0,0,0,0,0,2,1
0.454545454545,0.327025305923,-0.490120123465,-0.391978410461,0.445083279877,81.3738689905,0,0,0,0,0,0,0,1
0.333333333333,0.399855476634,0.288129900268,-0.751244182127,-0.0155281312569,104.131732593,1,0,0,0,0,0,7,1
0.727272727273,0.22817091585,0.521846820518,3.93085012562,-1.82667694368,344.618839671,0,0,0,0,0,0,4,2
0.545454545455,1.04417820757,1.37302427039,-0.196687850879,-9.46189210902e-15,246.743647856,0,0,0,0,1,0,1,1
0.545454545455,0.578243998925,-0.389236001509,2.03189306155,0.236853541575,85.6507206428,0,0,0,0,0,0,7,2
0.0,1.85395545445,-0.251025037254,0.334228453797,2.2519329628,242.200513351,0,0,0,0,0,0,2,1
0.545454545455,-0.366150340522,-0.279557533975,-0.728309434228,0.0149834882174,144.421641512,0,0,0,0,0,0,6,0
0.909090909091,0.0326802631827,-0.183127281242,-0.514226949812,0.0312487990434,114.369419296,0,0,0,0,0,0,0,1
0.272727272727,1.88782191175,-0.00134743912253,-0.749841613277,1.96459772872,210.806764534,0,0,0,0,0,0,1,1
0.818181818182,-0.398223561142,-0.515920052957,1.09645768168,-0.231797186864,178.384201214,0,0,0,0,0,0,4,1
0.454545454545,2.01523799856,-0.150540330057,0.0160548157431,2.30612886285,255.904726849,0,0,0,0,0,0,1,1
0.363636363636,0.0338123379006,-0.315436332902,-0.412158362148,-9.46189210902e-15,122.105239647,0,0,0,0,1,0,6,0
0.0,0.159484163548,-0.499389822583,-0.277181777113,0.74384669207,80.9337906915,0,0,0,0,0,0,2,1
1.0,-0.539861740163,0.218100733515,-0.759006853532,0.189862087364,139.246177415,0,0,0,0,0,0,0,1
0.454545454545,-0.796312966044,-0.401258367698,0.101371713961,-0.186910205767,197.379945432,0,0,0,0,0,0,6,0
0.545454545455,1.95982392111,-0.214525307923,0.732016834854,2.48130558991,272.784108886,0,0,0,0,0,0,0,1
0.545454545455,-0.48657291976,0.339935725504,-0.382999115897,-0.316352433748,181.334234428,0,0,0,0,0,0,1,1
0.363636363636,1.71152641224,-0.297424714388,-0.473295372153,2.06155660565,214.492246416,0,0,0,0,0,0,4,1
0.818181818182,-0.412108084806,-0.268127917793,-0.276596255964,-0.367240882445,184.180306372,0,0,0,1,0,0,1,1
0.727272727273,-0.412471369583,0.0206652104113,-0.968406732348,-9.46189210902e-15,109.020219309,0,0,0,0,1,0,1,1
0.0909090909091,-0.53091404631,-0.677861829903,-0.960855045394,-1.21934240418,297.020805059,0,0,0,0,0,0,7,1
0.0909090909091,2.03590553329,-0.0491062343114,-0.227939446909,2.16769925233,241.613938486,0,0,0,0,0,0,7,1
0.818181818182,1.38453224845,-0.667417929629,1.93297713812,-1.24535878423,287.758382913,0,0,0,0,0,0,1,2
0.363636363636,0.509007351344,1.41267948244,-0.79579084294,-0.977026465447,272.836541166,0,0,0,0,0,0,2,1
0.272727272727,0.129711543439,-0.356768504307,-0.462517993922,0.724485241195,70.1520989287,0,0,0,0,0,0,1,1
1.0,0.615669539486,1.28814450464,-0.0471106993521,-1.19400555651,289.924797835,0,0,0,0,0,0,0,1
0.545454545455,0.835906512627,0.479303077171,-0.806911471855,0.249347527178,82.4550449588,0,0,0,0,0,0,1,1
0.181818181818,-0.764738403395,-0.752136208266,-0.883013770081,-0.649524566138,250.568585445,0,0,0,0,0,0,4,1
0.0,1.90280046771,-0.239114559758,-0.13511273136,2.2097438653,240.226318967,0,0,0,0,0,0,2,1
0.545454545455,0.652297799313,1.28531266848,2.15197135235,1.60327016366,178.77642483,0,0,0,0,0,0,1,2
0.454545454545,-1.52014465093,1.30083199184,-1.08658732767,0.916851674615,261.205628763,0,0,0,0,0,0,7,2
0.454545454545,0.490093891239,1.52385304134,-0.875612458612,-0.86272814804,268.114775647,0,0,0,0,0,0,4,1
0.636363636364,-0.180885208379,-0.0214239308167,-0.251504793311,0.197750318327,108.400041644,0,0,0,0,0,0,4,1
0.181818181818,-0.656497488241,-0.228780105994,-0.416599134056,0.610926245915,136.077683191,0,0,0,0,0,0,6,0
0.363636363636,1.58634285482,-0.244584129187,-0.866055042458,1.94592170587,193.775662802,0,0,0,0,0,0,4,1
0.363636363636,2.08535325877,-0.164824265748,-0.680640175889,2.09879905244,239.09469854,0,0,0,0,0,0,4,1
0.545454545455,-3.93869098208,0.764918852653,3.08156540875,-0.70489746315,514.184213597,0,0,0,0,0,0,7,2
0.0,-0.227875970845,-0.938083266167,-0.0780730307392,0.613480526689,146.070028914,0,0,0,0,0,0,5,0
0.636363636364,0.928390320279,1.31524611351,-0.77062892763,-0.950857103274,265.962447608,0,0,0,0,0,0,0,1
0.545454545455,-0.729822132111,-0.0349438116664,-0.0384380896259,-0.178320191396,183.877908534,0,0,0,0,0,0,6,0
0.454545454545,-0.0734433262604,0.151808800866,0.348121292196,0.700712398216,70.1310797982,0,0,0,0,0,0,6,0
0.545454545455,1.15863419099,-1.07290675394,0.990484723929,1.30268901421,163.097277267,0,0,0,0,0,0,2,2
0.727272727273,0.624028188715,1.31392759101,0.606140941795,-0.896130929656,257.554453053,0,0,0,0,0,0,7,1
0.545454545455,0.830124647032,1.29005818007,-1.0141076419,-0.71574040212,237.556823535,0,0,0,0,0,0,2,1
0.818181818182,0.4972169743,1.34679290415,-0.457285701581,-0.968015227607,267.756883799,0,0,0,0,0,0,1,1
0.181818181818,-0.59674836027,-0.904251890371,-0.847004029001,-0.562202429981,240.205515209,0,0,0,0,0,0,7,1
0.909090909091,0.654907895164,1.32314500743,-1.08456290668,-0.890492392837,257.564560713,0,0,0,0,0,0,0,1
0.272727272727,-1.93349553412,-1.02919726939,1.63182869212,0.875382035914,292.769141541,0,0,0,0,0,0,2,2
0.272727272727,0.931037193121,-2.05233008645,3.68467043118,-2.79827786362,210.695886717,0,0,0,0,0,0,2,2
0.818181818182,-0.177579750723,0.103518044155,-0.643438019478,0.276251859784,100.873575953,0,0,0,0,0,0,0,1
0.727272727273,0.552119106205,1.24870402735,-0.648032469427,-0.689389973522,230.772253613,0,0,0,0,0,0,0,1
0.181818181818,-0.644301646358,-0.910134302349,-0.881074838381,-0.534614685726,240.545225557,0,0,0,0,0,0,7,1
0.272727272727,1.97578066871,-0.00775321476256,-0.916637214941,2.24174836292,245.39616243,0,0,0,0,0,0,7,1
0.454545454545,-0.424342631198,-0.717775871977,0.214866268293,-0.552767439621,220.840125942,0,0,0,0,0,0,0,1
0.636363636364,2.0027191615,1.65670718315,1.72619349813,2.32538647488,312.601916783,0,0,0,0,0,0,7,2
0.181818181818,1.9829529834,0.286294176217,-0.960313582641,2.27110395604,249.798420224,0,0,0,0,0,0,2,1
0.454545454545,0.469272180806,0.949960929924,1.03203719133,-1.05109050164,256.506052576,0,0,0,0,0,0,7,1
0.0,-3.28224336443e-15,-0.439651691157,-0.276596255964,0.227575986251,169.649844879,0,1,0,1,0,0,5,0
0.272727272727,2.00685899796,0.00613212100743,-1.10817902353,2.00932452958,223.270677428,0,0,0,0,0,0,7,1
0.545454545455,0.638906717156,-0.146067144631,-0.838273873423,0.233538672899,71.8091232584,0,0,0,0,0,0,1,1
0.363636363636,-0.508335875748,0.302604799242,-0.650053464635,-0.663957572706,219.249324978,0,0,0,0,0,0,0,1
0.0,-0.603533809829,-0.902786976738,-0.548949602525,-0.8070881871,264.574496969,0,0,0,0,0,0,2,1
0.272727272727,-0.723028757643,-0.988538953629,-0.52814440276,-0.762261823004,270.524258158,0,0,0,0,0,0,4,1
0.727272727273,-0.198085430466,0.720563103653,0.120821106402,0.643224214226,110.5852477,0,0,0,0,0,0,1,1
0.272727272727,-0.497744922072,-0.70919837396,-0.422902762877,-0.641802818246,233.274494801,0,0,0,0,0,0,1,1
0.0,0.191071642483,-0.16885836184,0.869046942312,0.70312283565,51.4142940821,0,0,0,0,0,0,2,1
0.272727272727,-0.586923805308,-0.820644580516,0.375078418439,-0.620600523152,240.997758634,0,0,0,0,0,0,1,1
0.454545454545,0.379382630963,0.457024435584,0.47565619149,-0.0811258801585,118.323975988,0,0,0,0,0,0,6,0
0.545454545455,0.288695343516,1.08017150644,-0.545068552052,-0.993296426045,257.402500682,0,0,0,0,0,0,4,1
0.181818181818,0.228391807081,-0.128469426969,-0.73229655843,0.610194840683,48.4223350935,0,0,0,0,0,0,7,1
0.0,-0.414323834254,-0.672582770144,-0.170612680964,-0.436769604134,206.479071303,0,0,0,0,0,0,2,1
0.909090909091,-3.28224336443e-15,0.359398236034,0.574257417774,-1.08423514459,255.014549966,0,1,0,0,0,0,1,1
0.636363636364,-0.0797279748531,-0.788814458019,2.17234749087,1.48642713842,157.373863694,0,0,0,0,0,0,7,2
0.0909090909091,0.0462407851281,-0.0507852164848,0.822986366903,0.839504853095,60.7695163095,0,0,0,0,0,0,2,1
0.727272727273,0.404915473934,1.01417791799,-0.0178145589902,-1.24208901325,283.005221434,0,0,0,0,0,0,4,1
0.181818181818,-0.165416817146,-0.418210319027,-0.642330721515,-1.09783186835,261.549897478,0,0,0,0,0,0,2,1
0.272727272727,-0.165049143967,-0.633979021966,-0.349934521619,0.571939472187,116.292598136,0,0,0,0,0,0,5,0
0.545454545455,-2.01732728405,-1.15870540646,1.86878774394,-9.46189210902e-15,361.722585868,0,0,0,0,1,0,1,2
0.0909090909091,0.749064834903,-0.561107157228,-0.789758603766,0.174649507329,210.695886717,0,0,0,0,0,0,5,0
0.727272727273,0.141323704827,-0.869930499311,0.51169337955,-0.558353452005,208.615279321,0,0,0,0,0,0,1,1
0.545454545455,0.293004452943,1.54854816313,0.543663384889,-0.952639234515,280.820012567,0,0,0,0,0,0,4,1
1.0,0.346432164389,1.58834738597,-0.79783281895,-0.698732232736,257.337935323,0,0,0,0,0,0,0,1
0.909090909091,-0.680312237395,0.609620440471,-0.257312129213,0.11291006794,167.272288152,0,0,0,0,0,0,0,1
0.545454545455,-0.938835099547,-0.799558844666,-1.26470138304,-2.09122774965,418.865069951,0,0,0,0,0,0,4,2
0.181818181818,-0.695394024969,1.0344083703,0.115490740246,-0.517515894483,239.31457279,0,0,0,0,0,0,4,1
0.727272727273,0.103065913558,-0.350025185371,-0.857783736598,-0.0310344263568,124.191966155,0,0,0,0,0,0,1,1
0.363636363636,0.742307043968,-0.63927666315,-0.0325286479818,0.421653732906,94.1433315469,0,0,0,0,0,0,5,0
0.818181818182,-3.90777771538,-2.7382762586,2.37475830917,1.7574313725,584.519845213,0,0,0,0,0,0,4,2
0.272727272727,-0.234372145164,-0.489688470423,-0.697247019352,0.786822023896,108.778915757,0,0,0,0,0,0,3,0
0.727272727273,-1.4504968861,1.09261993227,-0.994244433977,1.02522576852,244.805552015,0,0,0,0,0,0,0,2
0.454545454545,-0.175018272586,0.0340829772411,0.334716424505,-0.0243299730126,128.77262568,0,0,0,0,0,0,2,1
0.0909090909091,-0.289272976621,-0.0381014564026,-0.850218243729,-0.411531330006,178.07824766,0,0,0,0,0,0,5,0
0.454545454545,-0.923265901232,-0.998772132294,0.210814696048,-0.799907616525,285.667827481,0,0,0,0,0,0,0,1
0.454545454545,-0.113354872353,0.196912234753,-0.350137865122,0.281595798872,96.0091382514,0,0,0,0,0,0,7,1
0.272727272727,-2.90105296958,-1.4519247934,2.04526483025,0.0389669871753,414.176462379,0,0,0,0,0,0,2,2
0.636363636364,-0.0564966099511,0.681060247417,0.323624488542,0.360013753818,108.221263106,0,0,0,0,0,0,2,1
0.636363636364,0.342266131475,1.17950798704,-0.25111025909,-1.01774257054,264.828504667,0,0,0,0,0,0,0,1
0.545454545455,0.871514264801,1.68974705132,1.1619268712,-0.718533678853,267.381097303,0,0,0,0,0,0,7,1
0.363636363636,0.453437548499,-0.421436803926,1.14834807768,1.07690684774,74.9160541881,0,0,0,0,0,0,3,0
0.454545454545,0.188392124906,-0.389812420226,-0.881420367514,0.648376229204,70.0002360272,0,0,0,0,0,0,0,1
0.909090909091,-0.291646359168,0.261715672668,-1.03053293964,-0.338848384324,170.683260912,0,0,0,0,0,0,1,1
0.818181818182,-0.557793501138,0.0370238249139,-0.766244487221,0.303063075894,133.030039076,0,0,0,0,0,0,4,1
0.363636363636,-0.0752817719707,0.894467194266,-0.101865239075,0.255628333938,132.157199529,0,0,0,0,0,0,2,1
0.727272727273,1.68523333039,-1.08251007239,2.52107282953,-2.01736761518,404.01846736,0,0,0,0,0,0,0,2
0.272727272727,2.22471201489,0.181942847936,0.0730028468812,2.1495155954,252.209050277,0,0,0,0,0,0,1,1
1.0,0.401073028923,-1.27142115215,3.57301304444,1.57645475767,191.973837324,0,0,0,0,0,0,0,2
0.363636363636,-0.531351484172,-1.0236922592,0.153473632103,-9.46189210902e-15,282.557570484,0,0,0,0,1,0,4,1
1.0,0.606628212144,1.34680750822,-0.72181227988,-0.668894245483,235.232085088,0,0,0,0,0,0,0,1
0.636363636364,-0.997706252257,-1.37659117813,1.25890198066,2.01789891919,290.00287067,0,0,0,0,0,0,4,2
0.0909090909091,-1.1102699282,-0.830832386122,-0.252933403613,-0.958830727652,304.452638111,0,0,0,0,0,0,7,1
0.181818181818,0.436680589925,0.0568119269833,0.701090554437,0.908233115431,28.2334799672,0,0,0,0,0,0,7,1
0.363636363636,-0.85006515712,0.4614089677,-0.124138937892,0.420433204119,161.779216486,0,0,0,0,0,0,7,1
0.363636363636,-0.57981911954,-0.425565924081,-0.0971618594222,0.954929898498,138.521693537,0,0,0,0,0,0,1,1
0.272727272727,-3.28224336443e-15,-0.153027057686,1.22279368038,2.19081841825,247.011717707,0,1,0,0,0,0,7,1
0.363636363636,-0.34081418124,-0.085599993815,0.0752853081672,-0.415724796204,181.875792836,0,0,0,0,0,0,5,0
0.818181818182,0.734853086007,1.61308979236,-1.10008000702,-0.90473938324,278.952998139,0,0,0,0,0,0,0,1
0.363636363636,2.16265417445,-0.065780554923,-0.868552114794,2.14636701976,247.984802916,0,0,0,0,0,0,0,1
0.818181818182,0.31274771015,1.06647561366,0.947286997274,-1.04409698439,262.421192406,0,0,0,0,0,0,0,1
0.545454545455,0.440295602731,0.311564619787,-0.353140149061,-0.0643329018981,110.207418514,0,0,0,0,0,0,2,1
0.0909090909091,-0.604760090498,-0.651891356021,0.270265896852,-0.544497989309,226.705367367,0,0,0,0,0,0,2,1
0.545454545455,-1.78675768345,-1.81617500058,3.76574750271,1.90460878543,364.01190304,0,0,0,0,0,0,7,2
0.272727272727,0.0414424599091,-0.945337750636,-0.624707850519,-0.636936753272,224.133713715,0,0,0,0,0,0,7,1
0.545454545455,-1.9423057038,1.65983222123,2.32370583345,0.345661539301,323.513824862,0,0,0,0,0,0,1,2
0.0,0.298414102433,-0.698947748642,-0.0659275963064,-0.459127020453,210.695886717,0,0,0,0,0,0,5,0
0.363636363636,-1.54257680825,-0.901793893086,-0.69657127601,-0.778646679233,300.654741105,0,0,1,0,0,0,4,1
0.818181818182,0.365321599763,1.22294588564,-0.51143621057,-1.15141729142,282.469707246,0,0,0,0,0,0,4,1
0.272727272727,0.270342894229,-1.26099681818,0.50907440331,-0.0607631759669,189.823382893,0,0,0,0,0,0,5,0
0.181818181818,-0.535610431453,-0.980761321982,0.657979509759,-0.962459909302,281.412446938,0,0,0,0,0,0,7,1
0.636363636364,-2.1040127453,-1.48613806462,3.17891332936,-2.33823126892,525.640906703,0,0,0,0,0,0,4,2
0.545454545455,-0.23832038609,0.0353085492751,-0.633554060608,-0.134861003382,144.331995082,0,0,0,0,0,0,2,1
0.636363636364,0.718189324506,1.27269204431,-0.276596255964,-1.09628549148,278.036412685,0,0,0,1,0,0,2,1
0.272727272727,0.93436259162,1.35760499005,-0.473034550349,-0.676333488232,239.360187203,0,0,0,0,0,0,2,1
0.454545454545,-0.682080352652,-0.411815465985,-0.313806298952,-0.37643956319,206.269602565,0,0,0,0,0,0,6,0
0.636363636364,-0.0276673235868,0.403347237094,-0.833450547326,0.809430288941,74.880381337,0,0,0,0,0,0,0,1
0.545454545455,1.91676693814,-0.302169755738,-0.059827617158,1.82272675277,203.467704502,0,0,0,0,0,0,0,1
0.363636363636,1.72228048527,-0.238207952592,-0.496842340404,2.13264699002,221.575797749,0,0,0,0,0,0,4,1
0.363636363636,-0.0660400389569,-1.32233680149,0.671182880309,0.362026685368,182.129663691,0,0,0,0,0,0,5,0
0.636363636364,0.696680045004,1.44753450723,0.0340022069293,-0.751334132827,251.133372127,0,0,0,0,0,0,4,1
0.545454545455,-0.687718388148,0.221703373603,0.727603723096,-0.201568946698,182.825032231,0,0,0,0,0,0,1,1
0.818181818182,0.183003685146,1.1239070635,0.885830963326,-0.184074742138,132.275202469,0,0,1,0,0,0,1,1
0.545454545455,-1.23481425322,1.25684952647,-1.52473528888,1.00172078872,235.273727161,0,0,0,0,0,0,2,2
0.181818181818,-0.521367304178,-0.440594793851,-0.897073681421,1.06313849178,137.743926445,0,0,0,0,0,0,7,1
0.454545454545,0.719185014798,1.30958408717,-0.0762033485264,-1.03081049138,272.675333892,0,0,0,0,0,0,7,1
0.363636363636,2.31569397103,0.166050533778,-0.768732157864,2.43138558988,286.63393132,0,0,0,0,0,0,0,1
0.363636363636,0.843907528733,1.53085426761,-0.612855715795,-0.632371610283,246.462677097,0,0,0,0,0,0,2,1
0.272727272727,-0.608310951086,-1.32347351566,0.650499371316,0.344492883614,210.656619624,0,0,0,0,0,0,6,0
0.545454545455,-0.414772481734,-0.306852066309,-0.0995789115191,-0.350074947686,183.582120573,0,0,0,0,0,0,6,0
0.545454545455,0.311204201002,-0.055969217303,0.717165111649,0.102174823572,90.4598152298,0,0,0,0,0,0,1,1
0.181818181818,-0.971248302169,-0.0520413614707,-0.471859711477,0.582250377464,164.898459205,0,0,0,0,0,0,5,0
0.545454545455,1.98810993119,-0.0647233731847,-0.89920787532,2.29429773665,252.154241271,0,0,0,0,0,0,0,1
0.0909090909091,0.684196149725,1.58866837013,-0.14941147319,-0.0281939456195,121.154673917,0,0,1,0,0,0,3,0
0.545454545455,0.171389173316,0.0149128810611,-0.909719332929,-0.271180793835,140.728491413,0,0,1,0,0,0,4,1
0.272727272727,-0.61693319019,-0.269441760137,0.567759618432,0.225063777787,148.737429196,0,0,0,0,0,0,3,0
0.363636363636,0.207975409398,-1.11694909294,-0.887886321303,0.194430118722,160.397257183,0,0,0,0,0,0,5,0
0.909090909091,-4.13705080033,-0.625570722523,2.28771510756,-2.70236115637,674.660498468,0,0,0,0,0,0,0,2
0.363636363636,-0.432407069947,-0.12959596792,0.307939762753,-0.18337741607,163.801397545,0,0,0,0,0,0,2,1
0.454545454545,-0.842666072751,-0.951685108873,0.197907741759,-0.636761224985,263.490650218,0,0,0,0,0,0,0,1
0.0909090909091,0.46170470409,-0.193887871705,0.737717158082,0.738352034513,34.9711815621,0,0,0,0,0,0,7,1
0.545454545455,0.295686531914,1.46962881961,0.031340995837,-1.08844476606,290.243855977,0,0,0,0,0,0,1,1
0.181818181818,0.186021598459,-0.281662576225,0.0761904896925,0.671993005448,60.5159284588,0,0,0,0,0,0,7,1
0.0909090909091,-0.864304312199,0.613968434134,-1.05347303819,-0.871939799483,268.134619263,0,0,0,0,0,0,7,1
0.363636363636,-0.852896541544,-1.00865168972,-1.11760298483,-0.723454335361,275.008341003,0,0,0,0,0,0,1,1
0.0909090909091,-0.519396461919,-0.57287084288,-0.634027933233,0.340179740605,147.902849252,0,0,0,0,0,0,3,0
0.272727272727,-0.517189930439,1.06550508518,-0.832688671733,-0.570455518867,236.217449702,0,0,0,0,0,0,7,1
0.0909090909091,2.16989596301,0.0421225306385,-0.380404613735,2.39998200543,273.998041431,0,0,0,0,0,0,7,1
0.727272727273,0.344437258354,-2.65243297801,1.25344565392,-1.65348291891,445.780339276,0,0,0,0,0,0,4,2
0.818181818182,-1.43294356328,1.32153669927,-1.11011755334,-1.36508006666,376.324555219,0,0,0,0,0,0,1,2
0.636363636364,0.803334468228,1.44089392279,-0.566204759006,-0.878249339531,264.702806792,0,0,0,0,0,0,4,1
0.0909090909091,-0.0234427655776,-0.0882872747495,-0.88683728843,0.806125793098,68.0131424901,0,0,0,0,0,0,2,1
0.727272727273,0.858487008135,1.36860434973,-0.745183138569,-0.910327507834,263.969641831,0,0,0,0,0,0,4,1
0.545454545455,1.99468826461,0.0132543343045,-0.0261048780289,2.24031257594,246.302825583,0,0,0,0,0,0,0,1
0.909090909091,-0.215113727346,1.22209111719,2.83561274774,-0.709684984328,246.083044666,0,0,0,0,0,0,1,2
0.727272727273,0.596443788582,1.31922123246,-0.602916122695,-0.873179608571,255.335013185,0,0,0,0,0,0,0,1
0.454545454545,0.563042636475,1.19261188519,0.0589991741153,-1.15976141716,280.868688427,0,0,0,0,0,0,2,1
0.818181818182,2.34507894389,-3.16908294053,1.3022626253,1.33081447722,421.83432456,0,0,0,0,0,0,0,2
1.0,-0.918426208517,1.39963350664,-1.99462110275,1.72672245958,253.876728467,0,0,0,0,0,0,0,2
0.545454545455,-0.0949692751237,0.116390242535,-0.625507671085,0.255930064595,95.976357495,0,0,0,0,0,0,7,1
0.727272727273,0.676159732327,-0.810539931903,4.06711588426,0.624212139643,104.037593917,0,0,0,0,0,0,4,2
0.0,0.16068845845,-0.274358253772,-0.988663370185,0.737567773498,61.2345589137,0,0,0,0,0,0,2,1
0.0,2.26236769188,-0.266176007524,-0.952785003189,2.49859083148,290.575465673,0,0,1,0,0,0,2,1
0.818181818182,0.562563737613,1.01666099537,-0.825009897701,-0.924271869519,244.046714179,0,0,0,0,0,0,1,1
0.818181818182,-0.627619511234,-0.134715262541,-0.0051411196532,0.0756281553448,156.364123004,0,0,0,0,0,0,4,1
0.636363636364,0.685018899327,1.38769803407,0.221139218909,-1.03967127637,278.216089894,0,0,0,0,0,0,1,1
0.818181818182,-0.413379514666,0.26161248371,0.412651871126,1.04063289882,114.073926617,0,0,0,0,0,0,0,1
0.636363636364,-0.782793573054,1.06607986416,-1.17345777017,1.42997428636,203.668286387,0,0,0,0,0,0,0,1
0.636363636364,1.37326841609,1.27405004432,-0.276596255964,2.69464064371,303.199811928,0,0,0,1,0,0,7,2
0.181818181818,-0.949536567196,-0.744445736784,0.866061466114,0.541962043997,188.398879683,0,0,0,0,0,0,5,0
0.363636363636,1.754142421,0.0897716926714,-0.776359845512,2.22388504512,230.426868793,0,0,0,0,0,0,4,1
0.454545454545,-0.237837078402,-0.326813057861,-0.696060475479,1.24491927268,119.361766531,0,0,0,0,0,0,1,1
0.727272727273,0.774567526753,1.46438716555,0.232907456331,-1.01699742979,280.988835006,0,0,0,0,0,0,7,1
0.363636363636,-0.737590884802,-0.853556483383,-0.685058049831,-0.747951210937,263.236949641,0,0,0,0,0,0,1,1
0.454545454545,-2.24390022072,-1.19750827069,-1.51266042813,1.4669447892,343.464924014,0,0,0,0,0,0,4,2
0.454545454545,0.780064448175,1.45227988329,-0.394555307728,-0.766072517852,253.503350651,0,0,0,0,0,0,4,1
0.545454545455,0.77312951142,1.33191074811,0.711072111167,-0.864797411994,255.883015919,0,0,0,0,0,0,7,1
0.636363636364,0.636402634369,1.44922705731,0.0401366950275,-0.861833907456,262.670680779,0,0,0,0,0,0,4,1
0.545454545455,-0.845342175374,-0.341213040471,-0.141892378893,-0.747739582613,251.671008794,0,0,0,0,0,0,1,1
0.0,-0.514721164187,-0.891414434164,-0.527386712786,-0.566369518911,235.620753292,0,0,0,0,0,0,2,1
0.363636363636,2.37902480148,0.215353023406,-0.648674012244,2.22990078775,271.056583561,0,0,0,0,0,0,4,1
0.272727272727,1.06939062259,-0.415967397701,-0.370657547979,0.311542484441,94.268535093,0,0,0,0,0,0,5,0
